step,tag,value
19694,Grad_Norm_Post/Stereo,10.0
19744,Grad_Norm_Post/Stereo,8.028178215026855
19794,Grad_Norm_Post/Stereo,3.3538777828216553
19844,Grad_Norm_Post/Stereo,9.999999046325684
19894,Grad_Norm_Post/Stereo,3.254162311553955
19944,Grad_Norm_Post/Stereo,2.8657376766204834
19994,Grad_Norm_Post/Stereo,10.0
20044,Grad_Norm_Post/Stereo,6.061356544494629
20094,Grad_Norm_Post/Stereo,9.387955665588379
20144,Grad_Norm_Post/Stereo,9.999999046325684
20194,Grad_Norm_Post/Stereo,3.235846996307373
20244,Grad_Norm_Post/Stereo,10.0
20294,Grad_Norm_Post/Stereo,9.999999046325684
20344,Grad_Norm_Post/Stereo,6.7503557205200195
20394,Grad_Norm_Post/Stereo,9.999999046325684
20444,Grad_Norm_Post/Stereo,1.7071497440338135
20494,Grad_Norm_Post/Stereo,6.527712821960449
20544,Grad_Norm_Post/Stereo,10.0
20594,Grad_Norm_Post/Stereo,10.0
20644,Grad_Norm_Post/Stereo,10.0
20694,Grad_Norm_Post/Stereo,10.0
20744,Grad_Norm_Post/Stereo,9.999999046325684
20794,Grad_Norm_Post/Stereo,4.876491546630859
20844,Grad_Norm_Post/Stereo,2.8064310550689697
20894,Grad_Norm_Post/Stereo,9.999998092651367
20944,Grad_Norm_Post/Stereo,10.0
20994,Grad_Norm_Post/Stereo,7.616822719573975
21044,Grad_Norm_Post/Stereo,3.1949524879455566
21094,Grad_Norm_Post/Stereo,7.159587860107422
21144,Grad_Norm_Post/Stereo,7.1225056648254395
21194,Grad_Norm_Post/Stereo,6.543689727783203
21244,Grad_Norm_Post/Stereo,10.0
21294,Grad_Norm_Post/Stereo,6.9716410636901855
21344,Grad_Norm_Post/Stereo,9.999998092651367
21394,Grad_Norm_Post/Stereo,9.999999046325684
21444,Grad_Norm_Post/Stereo,10.0
21494,Grad_Norm_Post/Stereo,9.999999046325684
21544,Grad_Norm_Post/Stereo,9.999999046325684
21594,Grad_Norm_Post/Stereo,9.999999046325684
21644,Grad_Norm_Post/Stereo,7.947731018066406
21694,Grad_Norm_Post/Stereo,9.999999046325684
21744,Grad_Norm_Post/Stereo,2.4908225536346436
21794,Grad_Norm_Post/Stereo,3.7337968349456787
21844,Grad_Norm_Post/Stereo,9.999998092651367
21894,Grad_Norm_Post/Stereo,10.0
21944,Grad_Norm_Post/Stereo,9.999998092651367
21987,Grad_Norm_Post/Stereo,4.37215518951416
22037,Grad_Norm_Post/Stereo,10.0
22087,Grad_Norm_Post/Stereo,10.0
22137,Grad_Norm_Post/Stereo,2.3542721271514893
22187,Grad_Norm_Post/Stereo,3.1173348426818848
22237,Grad_Norm_Post/Stereo,9.000616073608398
22287,Grad_Norm_Post/Stereo,2.2315402030944824
22337,Grad_Norm_Post/Stereo,4.7979583740234375
22387,Grad_Norm_Post/Stereo,9.999998092651367
22437,Grad_Norm_Post/Stereo,6.082545280456543
22487,Grad_Norm_Post/Stereo,10.000001907348633
22537,Grad_Norm_Post/Stereo,10.0
22587,Grad_Norm_Post/Stereo,3.1866259574890137
22637,Grad_Norm_Post/Stereo,9.999999046325684
22687,Grad_Norm_Post/Stereo,4.430630683898926
22737,Grad_Norm_Post/Stereo,7.020870685577393
22787,Grad_Norm_Post/Stereo,8.192614555358887
22837,Grad_Norm_Post/Stereo,2.8693816661834717
22887,Grad_Norm_Post/Stereo,10.0
22937,Grad_Norm_Post/Stereo,7.176166534423828
22987,Grad_Norm_Post/Stereo,4.381347179412842
23037,Grad_Norm_Post/Stereo,10.0
23087,Grad_Norm_Post/Stereo,10.000000953674316
23137,Grad_Norm_Post/Stereo,6.640971660614014
23187,Grad_Norm_Post/Stereo,5.009177207946777
23237,Grad_Norm_Post/Stereo,8.693037033081055
23287,Grad_Norm_Post/Stereo,10.0
23337,Grad_Norm_Post/Stereo,4.859477519989014
23387,Grad_Norm_Post/Stereo,7.851536750793457
23437,Grad_Norm_Post/Stereo,9.999999046325684
23487,Grad_Norm_Post/Stereo,9.999999046325684
23537,Grad_Norm_Post/Stereo,7.013949871063232
23587,Grad_Norm_Post/Stereo,9.999999046325684
23637,Grad_Norm_Post/Stereo,2.620198965072632
23687,Grad_Norm_Post/Stereo,3.959738254547119
23737,Grad_Norm_Post/Stereo,7.698489665985107
23787,Grad_Norm_Post/Stereo,10.0
23837,Grad_Norm_Post/Stereo,7.9321513175964355
23887,Grad_Norm_Post/Stereo,7.3237199783325195
23937,Grad_Norm_Post/Stereo,7.079569339752197
23987,Grad_Norm_Post/Stereo,9.999999046325684
24037,Grad_Norm_Post/Stereo,9.999999046325684
0,Grad_Norm_Post/Yolo,3.3933157920837402
50,Grad_Norm_Post/Yolo,4.642515182495117
100,Grad_Norm_Post/Yolo,3.8407704830169678
150,Grad_Norm_Post/Yolo,2.9420859813690186
200,Grad_Norm_Post/Yolo,2.9450979232788086
250,Grad_Norm_Post/Yolo,2.761988401412964
300,Grad_Norm_Post/Yolo,2.5498557090759277
350,Grad_Norm_Post/Yolo,3.953639030456543
400,Grad_Norm_Post/Yolo,2.5647616386413574
450,Grad_Norm_Post/Yolo,3.0138487815856934
500,Grad_Norm_Post/Yolo,2.9855730533599854
550,Grad_Norm_Post/Yolo,4.066025257110596
600,Grad_Norm_Post/Yolo,3.7788867950439453
650,Grad_Norm_Post/Yolo,3.7274372577667236
700,Grad_Norm_Post/Yolo,3.367818832397461
750,Grad_Norm_Post/Yolo,3.1929972171783447
800,Grad_Norm_Post/Yolo,3.7912051677703857
850,Grad_Norm_Post/Yolo,4.042860984802246
900,Grad_Norm_Post/Yolo,3.1904375553131104
950,Grad_Norm_Post/Yolo,3.895341634750366
1000,Grad_Norm_Post/Yolo,3.350430965423584
1050,Grad_Norm_Post/Yolo,2.9194040298461914
1100,Grad_Norm_Post/Yolo,4.164589881896973
1150,Grad_Norm_Post/Yolo,3.257486343383789
1200,Grad_Norm_Post/Yolo,3.8197779655456543
1250,Grad_Norm_Post/Yolo,3.533317804336548
1300,Grad_Norm_Post/Yolo,4.8098907470703125
1350,Grad_Norm_Post/Yolo,3.4544167518615723
1400,Grad_Norm_Post/Yolo,4.553633689880371
1450,Grad_Norm_Post/Yolo,2.205425977706909
1500,Grad_Norm_Post/Yolo,4.0350661277771
1550,Grad_Norm_Post/Yolo,2.991180896759033
1600,Grad_Norm_Post/Yolo,3.3279471397399902
1650,Grad_Norm_Post/Yolo,4.158346652984619
1700,Grad_Norm_Post/Yolo,2.886892318725586
1750,Grad_Norm_Post/Yolo,4.288094997406006
1800,Grad_Norm_Post/Yolo,3.5532641410827637
1850,Grad_Norm_Post/Yolo,3.027989387512207
1900,Grad_Norm_Post/Yolo,3.530425786972046
1950,Grad_Norm_Post/Yolo,3.08052921295166
2000,Grad_Norm_Post/Yolo,2.9427082538604736
2050,Grad_Norm_Post/Yolo,3.1098923683166504
2100,Grad_Norm_Post/Yolo,2.5169777870178223
2150,Grad_Norm_Post/Yolo,2.7362112998962402
2200,Grad_Norm_Post/Yolo,2.7262396812438965
2250,Grad_Norm_Post/Yolo,3.2879652976989746
2300,Grad_Norm_Post/Yolo,2.410222053527832
2350,Grad_Norm_Post/Yolo,3.633434534072876
2400,Grad_Norm_Post/Yolo,3.3203189373016357
2443,Grad_Norm_Post/Yolo,3.3905863761901855
2493,Grad_Norm_Post/Yolo,4.472646713256836
2543,Grad_Norm_Post/Yolo,3.165018081665039
2593,Grad_Norm_Post/Yolo,3.682694911956787
2643,Grad_Norm_Post/Yolo,2.8717195987701416
2693,Grad_Norm_Post/Yolo,3.8548457622528076
2743,Grad_Norm_Post/Yolo,3.8519771099090576
2793,Grad_Norm_Post/Yolo,3.4425454139709473
2843,Grad_Norm_Post/Yolo,3.7009849548339844
2893,Grad_Norm_Post/Yolo,4.2943243980407715
2943,Grad_Norm_Post/Yolo,3.1672494411468506
2993,Grad_Norm_Post/Yolo,2.62308931350708
3043,Grad_Norm_Post/Yolo,2.4663901329040527
3093,Grad_Norm_Post/Yolo,3.3156700134277344
3143,Grad_Norm_Post/Yolo,3.337170362472534
3193,Grad_Norm_Post/Yolo,3.228818655014038
3243,Grad_Norm_Post/Yolo,4.814426898956299
3293,Grad_Norm_Post/Yolo,3.872281551361084
3343,Grad_Norm_Post/Yolo,4.999999523162842
3393,Grad_Norm_Post/Yolo,3.8744890689849854
3443,Grad_Norm_Post/Yolo,4.638091087341309
3493,Grad_Norm_Post/Yolo,4.322531223297119
3543,Grad_Norm_Post/Yolo,3.014620780944824
3593,Grad_Norm_Post/Yolo,4.652266025543213
3643,Grad_Norm_Post/Yolo,4.229644775390625
3693,Grad_Norm_Post/Yolo,4.599945545196533
3743,Grad_Norm_Post/Yolo,3.7761995792388916
3793,Grad_Norm_Post/Yolo,3.6696085929870605
3843,Grad_Norm_Post/Yolo,3.9285824298858643
3893,Grad_Norm_Post/Yolo,3.333846092224121
3943,Grad_Norm_Post/Yolo,4.7761759757995605
3993,Grad_Norm_Post/Yolo,3.583461046218872
4043,Grad_Norm_Post/Yolo,4.386962413787842
4093,Grad_Norm_Post/Yolo,3.472787618637085
4143,Grad_Norm_Post/Yolo,3.5046844482421875
4193,Grad_Norm_Post/Yolo,3.7407114505767822
4243,Grad_Norm_Post/Yolo,4.091428756713867
4293,Grad_Norm_Post/Yolo,3.0828473567962646
4343,Grad_Norm_Post/Yolo,3.052211046218872
4393,Grad_Norm_Post/Yolo,4.634340763092041
4443,Grad_Norm_Post/Yolo,3.3629508018493652
4493,Grad_Norm_Post/Yolo,3.3673088550567627
4543,Grad_Norm_Post/Yolo,3.868515729904175
4593,Grad_Norm_Post/Yolo,2.9489948749542236
4643,Grad_Norm_Post/Yolo,3.2711260318756104
4693,Grad_Norm_Post/Yolo,3.1946587562561035
4743,Grad_Norm_Post/Yolo,3.4864389896392822
4793,Grad_Norm_Post/Yolo,3.4769484996795654
4843,Grad_Norm_Post/Yolo,3.269604206085205
4886,Grad_Norm_Post/Yolo,3.4208247661590576
4936,Grad_Norm_Post/Yolo,4.2349629402160645
4986,Grad_Norm_Post/Yolo,3.933353900909424
5036,Grad_Norm_Post/Yolo,3.3789799213409424
5086,Grad_Norm_Post/Yolo,3.6433308124542236
5136,Grad_Norm_Post/Yolo,4.047334671020508
5186,Grad_Norm_Post/Yolo,4.753634929656982
5236,Grad_Norm_Post/Yolo,2.9780893325805664
5286,Grad_Norm_Post/Yolo,3.9233453273773193
5336,Grad_Norm_Post/Yolo,4.999999046325684
5386,Grad_Norm_Post/Yolo,4.098287582397461
5436,Grad_Norm_Post/Yolo,4.30582857131958
5486,Grad_Norm_Post/Yolo,4.194641590118408
5536,Grad_Norm_Post/Yolo,3.102353096008301
5586,Grad_Norm_Post/Yolo,3.638653039932251
5636,Grad_Norm_Post/Yolo,2.602673292160034
5686,Grad_Norm_Post/Yolo,3.2160840034484863
5736,Grad_Norm_Post/Yolo,3.170522928237915
5786,Grad_Norm_Post/Yolo,4.91370153427124
5836,Grad_Norm_Post/Yolo,3.8122828006744385
5886,Grad_Norm_Post/Yolo,3.1947007179260254
5936,Grad_Norm_Post/Yolo,4.40268611907959
5986,Grad_Norm_Post/Yolo,3.376948833465576
6036,Grad_Norm_Post/Yolo,4.753325939178467
6086,Grad_Norm_Post/Yolo,4.122106552124023
6136,Grad_Norm_Post/Yolo,2.9920389652252197
6186,Grad_Norm_Post/Yolo,4.412268161773682
6236,Grad_Norm_Post/Yolo,4.311447620391846
6286,Grad_Norm_Post/Yolo,2.7500200271606445
6336,Grad_Norm_Post/Yolo,4.598001003265381
6386,Grad_Norm_Post/Yolo,2.9411327838897705
6436,Grad_Norm_Post/Yolo,2.654737949371338
6486,Grad_Norm_Post/Yolo,4.004458427429199
6536,Grad_Norm_Post/Yolo,4.243388652801514
6586,Grad_Norm_Post/Yolo,4.294342994689941
6636,Grad_Norm_Post/Yolo,2.7607908248901367
6686,Grad_Norm_Post/Yolo,2.767425775527954
6736,Grad_Norm_Post/Yolo,4.82554817199707
6786,Grad_Norm_Post/Yolo,3.685471773147583
6836,Grad_Norm_Post/Yolo,3.5149083137512207
6886,Grad_Norm_Post/Yolo,3.4594764709472656
6936,Grad_Norm_Post/Yolo,3.477729320526123
6986,Grad_Norm_Post/Yolo,3.4565625190734863
7036,Grad_Norm_Post/Yolo,3.3662266731262207
7086,Grad_Norm_Post/Yolo,3.8779053688049316
7136,Grad_Norm_Post/Yolo,4.039144992828369
7186,Grad_Norm_Post/Yolo,3.214952230453491
7236,Grad_Norm_Post/Yolo,4.102025985717773
7286,Grad_Norm_Post/Yolo,2.79768443107605
7329,Grad_Norm_Post/Yolo,2.9139292240142822
7379,Grad_Norm_Post/Yolo,3.414191722869873
7429,Grad_Norm_Post/Yolo,4.16572380065918
7479,Grad_Norm_Post/Yolo,2.482185125350952
7529,Grad_Norm_Post/Yolo,3.845850706100464
7579,Grad_Norm_Post/Yolo,2.7590296268463135
7629,Grad_Norm_Post/Yolo,4.352114677429199
7679,Grad_Norm_Post/Yolo,3.300621271133423
7729,Grad_Norm_Post/Yolo,3.3501718044281006
7779,Grad_Norm_Post/Yolo,3.1778886318206787
7829,Grad_Norm_Post/Yolo,2.711573362350464
7879,Grad_Norm_Post/Yolo,3.0998477935791016
7929,Grad_Norm_Post/Yolo,4.041713237762451
7979,Grad_Norm_Post/Yolo,3.5347900390625
8029,Grad_Norm_Post/Yolo,4.999998569488525
8079,Grad_Norm_Post/Yolo,3.5033633708953857
8129,Grad_Norm_Post/Yolo,3.316021680831909
8179,Grad_Norm_Post/Yolo,3.6713221073150635
8229,Grad_Norm_Post/Yolo,3.802924871444702
8279,Grad_Norm_Post/Yolo,4.420029163360596
8329,Grad_Norm_Post/Yolo,4.860511302947998
8379,Grad_Norm_Post/Yolo,3.081073760986328
8429,Grad_Norm_Post/Yolo,3.550626039505005
8479,Grad_Norm_Post/Yolo,4.999999046325684
8529,Grad_Norm_Post/Yolo,2.7527694702148438
8579,Grad_Norm_Post/Yolo,2.9177026748657227
8629,Grad_Norm_Post/Yolo,2.9325642585754395
8679,Grad_Norm_Post/Yolo,4.095692157745361
8729,Grad_Norm_Post/Yolo,4.463748455047607
8779,Grad_Norm_Post/Yolo,4.160768032073975
8829,Grad_Norm_Post/Yolo,4.53012752532959
8879,Grad_Norm_Post/Yolo,2.8718361854553223
8929,Grad_Norm_Post/Yolo,4.427061080932617
8979,Grad_Norm_Post/Yolo,3.7144899368286133
9029,Grad_Norm_Post/Yolo,3.539839029312134
9079,Grad_Norm_Post/Yolo,4.272225379943848
9129,Grad_Norm_Post/Yolo,2.3774096965789795
9179,Grad_Norm_Post/Yolo,3.0012331008911133
9229,Grad_Norm_Post/Yolo,3.546018362045288
9279,Grad_Norm_Post/Yolo,4.38900089263916
9329,Grad_Norm_Post/Yolo,2.8108253479003906
9379,Grad_Norm_Post/Yolo,3.496568441390991
9429,Grad_Norm_Post/Yolo,3.0327231884002686
9479,Grad_Norm_Post/Yolo,2.884779930114746
9529,Grad_Norm_Post/Yolo,2.970623254776001
9579,Grad_Norm_Post/Yolo,3.1744635105133057
9629,Grad_Norm_Post/Yolo,2.858505964279175
9679,Grad_Norm_Post/Yolo,3.6404364109039307
9729,Grad_Norm_Post/Yolo,4.166433334350586
9772,Grad_Norm_Post/Yolo,2.897719144821167
9822,Grad_Norm_Post/Yolo,3.0961966514587402
9872,Grad_Norm_Post/Yolo,3.1588563919067383
9922,Grad_Norm_Post/Yolo,4.102251052856445
9972,Grad_Norm_Post/Yolo,3.3264880180358887
10022,Grad_Norm_Post/Yolo,3.657579183578491
10072,Grad_Norm_Post/Yolo,2.8723514080047607
10122,Grad_Norm_Post/Yolo,3.4784493446350098
10172,Grad_Norm_Post/Yolo,3.620316982269287
10222,Grad_Norm_Post/Yolo,2.9099936485290527
10272,Grad_Norm_Post/Yolo,3.8895320892333984
10322,Grad_Norm_Post/Yolo,2.9303293228149414
10372,Grad_Norm_Post/Yolo,3.75333833694458
10422,Grad_Norm_Post/Yolo,3.2347700595855713
10472,Grad_Norm_Post/Yolo,3.3761308193206787
10522,Grad_Norm_Post/Yolo,3.651416063308716
10572,Grad_Norm_Post/Yolo,3.3409526348114014
10622,Grad_Norm_Post/Yolo,2.97794508934021
10672,Grad_Norm_Post/Yolo,3.6081881523132324
10722,Grad_Norm_Post/Yolo,3.535637378692627
10772,Grad_Norm_Post/Yolo,3.248849391937256
10822,Grad_Norm_Post/Yolo,2.468351364135742
10872,Grad_Norm_Post/Yolo,3.078943967819214
10922,Grad_Norm_Post/Yolo,3.586613416671753
10972,Grad_Norm_Post/Yolo,3.19248366355896
11022,Grad_Norm_Post/Yolo,3.595892906188965
11072,Grad_Norm_Post/Yolo,3.5996720790863037
11122,Grad_Norm_Post/Yolo,4.342801570892334
11172,Grad_Norm_Post/Yolo,3.735555648803711
11222,Grad_Norm_Post/Yolo,2.9618911743164062
11272,Grad_Norm_Post/Yolo,3.393500804901123
11322,Grad_Norm_Post/Yolo,3.8079967498779297
11372,Grad_Norm_Post/Yolo,2.654118299484253
11422,Grad_Norm_Post/Yolo,2.605682611465454
11472,Grad_Norm_Post/Yolo,4.999999523162842
11522,Grad_Norm_Post/Yolo,2.9926421642303467
11572,Grad_Norm_Post/Yolo,2.6334221363067627
11622,Grad_Norm_Post/Yolo,3.2688753604888916
11672,Grad_Norm_Post/Yolo,3.6655499935150146
11722,Grad_Norm_Post/Yolo,4.829469680786133
11772,Grad_Norm_Post/Yolo,3.7192678451538086
11822,Grad_Norm_Post/Yolo,4.275483131408691
11872,Grad_Norm_Post/Yolo,3.3518078327178955
11922,Grad_Norm_Post/Yolo,2.9043500423431396
11972,Grad_Norm_Post/Yolo,3.3113763332366943
12022,Grad_Norm_Post/Yolo,2.897277355194092
12072,Grad_Norm_Post/Yolo,2.5715904235839844
12122,Grad_Norm_Post/Yolo,3.437499523162842
12172,Grad_Norm_Post/Yolo,3.4153285026550293
12215,Grad_Norm_Post/Yolo,3.7377336025238037
12265,Grad_Norm_Post/Yolo,2.8330016136169434
12315,Grad_Norm_Post/Yolo,3.870784044265747
12365,Grad_Norm_Post/Yolo,3.7024104595184326
12415,Grad_Norm_Post/Yolo,3.4896349906921387
12465,Grad_Norm_Post/Yolo,3.8926339149475098
12515,Grad_Norm_Post/Yolo,3.5767955780029297
12565,Grad_Norm_Post/Yolo,3.003613233566284
12615,Grad_Norm_Post/Yolo,3.3588292598724365
12665,Grad_Norm_Post/Yolo,3.2052838802337646
12715,Grad_Norm_Post/Yolo,3.4323675632476807
12765,Grad_Norm_Post/Yolo,3.8401496410369873
12815,Grad_Norm_Post/Yolo,3.252380132675171
12865,Grad_Norm_Post/Yolo,3.608107805252075
12915,Grad_Norm_Post/Yolo,3.738368511199951
12965,Grad_Norm_Post/Yolo,5.0
13015,Grad_Norm_Post/Yolo,3.7855522632598877
13065,Grad_Norm_Post/Yolo,3.696302652359009
13115,Grad_Norm_Post/Yolo,4.684119701385498
13165,Grad_Norm_Post/Yolo,3.174546957015991
13215,Grad_Norm_Post/Yolo,3.8003413677215576
13265,Grad_Norm_Post/Yolo,3.660968780517578
13315,Grad_Norm_Post/Yolo,3.408872127532959
13365,Grad_Norm_Post/Yolo,4.026270866394043
13415,Grad_Norm_Post/Yolo,3.2788572311401367
13465,Grad_Norm_Post/Yolo,2.6962473392486572
13515,Grad_Norm_Post/Yolo,2.689622640609741
13565,Grad_Norm_Post/Yolo,3.6370043754577637
13615,Grad_Norm_Post/Yolo,4.211184024810791
13665,Grad_Norm_Post/Yolo,3.5309250354766846
13715,Grad_Norm_Post/Yolo,4.597569465637207
13765,Grad_Norm_Post/Yolo,3.823742151260376
13815,Grad_Norm_Post/Yolo,2.9532783031463623
13865,Grad_Norm_Post/Yolo,4.5604939460754395
13915,Grad_Norm_Post/Yolo,3.005378484725952
13965,Grad_Norm_Post/Yolo,3.9845798015594482
14015,Grad_Norm_Post/Yolo,3.698716163635254
14065,Grad_Norm_Post/Yolo,3.270271062850952
14115,Grad_Norm_Post/Yolo,2.7750954627990723
14165,Grad_Norm_Post/Yolo,4.2904510498046875
14215,Grad_Norm_Post/Yolo,3.958927869796753
14265,Grad_Norm_Post/Yolo,3.389482259750366
14315,Grad_Norm_Post/Yolo,3.9847092628479004
14365,Grad_Norm_Post/Yolo,3.693159580230713
14415,Grad_Norm_Post/Yolo,4.262078285217285
14465,Grad_Norm_Post/Yolo,2.9779653549194336
14515,Grad_Norm_Post/Yolo,2.4919004440307617
14565,Grad_Norm_Post/Yolo,2.648439884185791
14615,Grad_Norm_Post/Yolo,2.857858657836914
14658,Grad_Norm_Post/Yolo,4.445901870727539
14708,Grad_Norm_Post/Yolo,2.9106268882751465
14758,Grad_Norm_Post/Yolo,3.6243700981140137
14808,Grad_Norm_Post/Yolo,3.3917200565338135
14858,Grad_Norm_Post/Yolo,3.145272970199585
14908,Grad_Norm_Post/Yolo,4.6354241371154785
14958,Grad_Norm_Post/Yolo,2.8400020599365234
15008,Grad_Norm_Post/Yolo,4.796425819396973
15058,Grad_Norm_Post/Yolo,3.6226792335510254
15108,Grad_Norm_Post/Yolo,3.2451586723327637
15158,Grad_Norm_Post/Yolo,4.772863388061523
15208,Grad_Norm_Post/Yolo,3.7732961177825928
15258,Grad_Norm_Post/Yolo,3.900743246078491
15308,Grad_Norm_Post/Yolo,3.9882924556732178
15358,Grad_Norm_Post/Yolo,2.9084410667419434
15408,Grad_Norm_Post/Yolo,2.5970277786254883
15458,Grad_Norm_Post/Yolo,3.6018784046173096
15508,Grad_Norm_Post/Yolo,3.0442795753479004
15558,Grad_Norm_Post/Yolo,4.072722434997559
15608,Grad_Norm_Post/Yolo,3.1108336448669434
15658,Grad_Norm_Post/Yolo,3.6026241779327393
15708,Grad_Norm_Post/Yolo,2.6413745880126953
15758,Grad_Norm_Post/Yolo,3.345358371734619
15808,Grad_Norm_Post/Yolo,2.90700101852417
15858,Grad_Norm_Post/Yolo,3.759960651397705
15908,Grad_Norm_Post/Yolo,3.2217891216278076
15958,Grad_Norm_Post/Yolo,3.3471059799194336
16008,Grad_Norm_Post/Yolo,3.8558151721954346
16058,Grad_Norm_Post/Yolo,2.353015661239624
16108,Grad_Norm_Post/Yolo,4.319642066955566
16158,Grad_Norm_Post/Yolo,3.5402605533599854
16208,Grad_Norm_Post/Yolo,4.441677093505859
16258,Grad_Norm_Post/Yolo,2.6854143142700195
16308,Grad_Norm_Post/Yolo,2.573505163192749
16358,Grad_Norm_Post/Yolo,3.8414103984832764
16408,Grad_Norm_Post/Yolo,3.150996208190918
16458,Grad_Norm_Post/Yolo,2.925201177597046
16508,Grad_Norm_Post/Yolo,3.407226800918579
16558,Grad_Norm_Post/Yolo,3.6387481689453125
16608,Grad_Norm_Post/Yolo,4.999999046325684
16658,Grad_Norm_Post/Yolo,3.9387311935424805
16708,Grad_Norm_Post/Yolo,3.2339706420898438
16758,Grad_Norm_Post/Yolo,3.148998975753784
16808,Grad_Norm_Post/Yolo,3.3971364498138428
16858,Grad_Norm_Post/Yolo,4.380202770233154
16908,Grad_Norm_Post/Yolo,3.9369053840637207
16958,Grad_Norm_Post/Yolo,3.157759189605713
17008,Grad_Norm_Post/Yolo,3.8750572204589844
17058,Grad_Norm_Post/Yolo,3.4568986892700195
17101,Grad_Norm_Post/Yolo,3.6912643909454346
17151,Grad_Norm_Post/Yolo,2.876519203186035
17201,Grad_Norm_Post/Yolo,3.3602399826049805
17251,Grad_Norm_Post/Yolo,3.2045133113861084
17301,Grad_Norm_Post/Yolo,3.660959482192993
17351,Grad_Norm_Post/Yolo,3.473409652709961
17401,Grad_Norm_Post/Yolo,2.8697500228881836
17451,Grad_Norm_Post/Yolo,3.8951809406280518
17501,Grad_Norm_Post/Yolo,2.6079657077789307
17551,Grad_Norm_Post/Yolo,3.4733283519744873
17601,Grad_Norm_Post/Yolo,2.7200398445129395
17651,Grad_Norm_Post/Yolo,3.614439010620117
17701,Grad_Norm_Post/Yolo,2.769186019897461
17751,Grad_Norm_Post/Yolo,3.387364387512207
17801,Grad_Norm_Post/Yolo,4.032923221588135
17851,Grad_Norm_Post/Yolo,2.7316677570343018
17901,Grad_Norm_Post/Yolo,4.29412841796875
17951,Grad_Norm_Post/Yolo,3.217466115951538
18001,Grad_Norm_Post/Yolo,4.3658318519592285
18051,Grad_Norm_Post/Yolo,4.165831565856934
18101,Grad_Norm_Post/Yolo,2.7171177864074707
18151,Grad_Norm_Post/Yolo,2.736393690109253
18201,Grad_Norm_Post/Yolo,3.9924144744873047
18251,Grad_Norm_Post/Yolo,2.8340914249420166
18301,Grad_Norm_Post/Yolo,3.044689893722534
18351,Grad_Norm_Post/Yolo,3.2215688228607178
18401,Grad_Norm_Post/Yolo,3.3035595417022705
18451,Grad_Norm_Post/Yolo,3.3347973823547363
18501,Grad_Norm_Post/Yolo,3.8010504245758057
18551,Grad_Norm_Post/Yolo,3.2233545780181885
18601,Grad_Norm_Post/Yolo,3.038146495819092
18651,Grad_Norm_Post/Yolo,4.999999046325684
18701,Grad_Norm_Post/Yolo,3.7118453979492188
18751,Grad_Norm_Post/Yolo,3.3476717472076416
18801,Grad_Norm_Post/Yolo,4.546335697174072
18851,Grad_Norm_Post/Yolo,2.7014474868774414
18901,Grad_Norm_Post/Yolo,3.3164987564086914
18951,Grad_Norm_Post/Yolo,4.999999523162842
19001,Grad_Norm_Post/Yolo,3.6023387908935547
19051,Grad_Norm_Post/Yolo,3.3229191303253174
19101,Grad_Norm_Post/Yolo,2.9515957832336426
19151,Grad_Norm_Post/Yolo,2.8418314456939697
19201,Grad_Norm_Post/Yolo,3.1680593490600586
19251,Grad_Norm_Post/Yolo,3.334693193435669
19301,Grad_Norm_Post/Yolo,3.518115282058716
19351,Grad_Norm_Post/Yolo,3.319859743118286
19401,Grad_Norm_Post/Yolo,3.184295177459717
19451,Grad_Norm_Post/Yolo,3.190157175064087
19501,Grad_Norm_Post/Yolo,3.8224198818206787
19544,Grad_Norm_Post/Yolo,4.001771926879883
19594,Grad_Norm_Post/Yolo,3.9594461917877197
19644,Grad_Norm_Post/Yolo,3.3671412467956543
19694,Grad_Norm_Post/Yolo,2.6495490074157715
19744,Grad_Norm_Post/Yolo,2.7021443843841553
19794,Grad_Norm_Post/Yolo,4.729132175445557
19844,Grad_Norm_Post/Yolo,3.7429633140563965
19894,Grad_Norm_Post/Yolo,2.915731906890869
19944,Grad_Norm_Post/Yolo,2.953657865524292
19994,Grad_Norm_Post/Yolo,2.9536759853363037
20044,Grad_Norm_Post/Yolo,3.0686206817626953
20094,Grad_Norm_Post/Yolo,3.2278759479522705
20144,Grad_Norm_Post/Yolo,4.48225736618042
20194,Grad_Norm_Post/Yolo,4.185263156890869
20244,Grad_Norm_Post/Yolo,3.6208271980285645
20294,Grad_Norm_Post/Yolo,3.6537585258483887
20344,Grad_Norm_Post/Yolo,3.1540367603302
20394,Grad_Norm_Post/Yolo,2.869596481323242
20444,Grad_Norm_Post/Yolo,3.5384137630462646
20494,Grad_Norm_Post/Yolo,3.1948001384735107
